City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
528,Boa Vista,BR,2022-05-22 18:45:06,2.8197,-60.6733,75.18,88,100,5.75,light rain
529,Manali,IN,2022-05-22 18:45:41,13.1667,80.2667,90.07,66,99,11.65,overcast clouds
530,Phalombe,MW,2022-05-22 18:45:42,-15.8064,35.6507,68.92,58,84,1.12,broken clouds
531,Olavarria,AR,2022-05-22 18:45:42,-36.8927,-60.3225,64.02,56,100,12.19,overcast clouds
532,Shimoda,JP,2022-05-22 18:45:42,34.6667,138.95,64.62,87,2,8.75,clear sky
533,Alice Springs,AU,2022-05-22 18:45:43,-23.7,133.8833,45.95,71,44,0.0,scattered clouds
534,Venice,US,2022-05-22 18:45:43,27.0998,-82.4543,95.05,52,75,11.5,broken clouds
535,San Vicente,AR,2022-05-22 18:45:44,-26.6167,-54.1333,66.0,46,100,2.57,overcast clouds
536,Port Harcourt,NG,2022-05-22 18:45:44,4.7774,7.0134,77.02,88,100,4.92,overcast clouds
537,Baturite,BR,2022-05-22 18:45:45,-4.3286,-38.8847,80.37,76,25,6.35,scattered clouds
538,Kuzovatovo,RU,2022-05-22 18:45:45,53.5468,47.6866,42.6,76,100,6.33,overcast clouds
539,Samarai,PG,2022-05-22 18:45:46,-10.6167,150.6667,80.47,79,30,6.87,scattered clouds
540,Naron,ES,2022-05-22 18:45:46,43.5167,-8.1528,63.03,92,100,3.8,overcast clouds
541,Sistranda,NO,2022-05-22 18:45:47,63.7256,8.834,57.16,83,100,14.56,overcast clouds
542,Salas,ES,2022-05-22 18:45:47,43.4118,-6.2602,59.76,98,100,2.26,light rain
543,Panguna,PG,2022-05-22 18:45:47,-6.3164,155.4848,65.95,95,61,1.74,broken clouds
544,Bangkal,PH,2022-05-22 18:45:48,6.0667,121.0667,77.13,89,100,4.14,light rain
545,Okhotsk,RU,2022-05-22 18:45:48,59.3833,143.3,34.21,99,100,12.5,overcast clouds
546,Le Port,RE,2022-05-22 18:45:49,-20.9373,55.2919,71.6,67,29,3.51,scattered clouds
547,Haines Junction,CA,2022-05-22 18:45:49,60.7522,-137.5108,53.55,35,100,3.44,overcast clouds
548,Virginia Beach,US,2022-05-22 18:41:42,36.8529,-75.978,90.01,64,75,18.41,broken clouds
549,Lazaro Cardenas,MX,2022-05-22 18:45:50,17.9583,-102.2,83.61,63,19,10.6,few clouds
550,Mandera,KE,2022-05-22 18:45:50,3.9366,41.867,86.94,49,39,17.34,scattered clouds
551,Ambon,ID,2022-05-22 18:45:51,-3.6954,128.1814,75.34,100,40,2.3,scattered clouds
552,Padang,ID,2022-05-22 18:45:51,-0.9492,100.3543,76.78,87,71,3.98,broken clouds
553,Bubaque,GW,2022-05-22 18:45:52,11.2833,-15.8333,78.3,75,98,16.22,overcast clouds
554,Ostrovnoy,RU,2022-05-22 18:45:52,68.0531,39.5131,30.67,81,18,10.02,few clouds
555,Otaru,JP,2022-05-22 18:45:53,43.1894,141.0022,55.02,91,86,3.13,overcast clouds
556,Taoudenni,ML,2022-05-22 18:45:53,22.6783,-3.9836,97.81,8,0,10.27,clear sky
557,Manggar,ID,2022-05-22 18:45:54,-2.8833,108.2667,81.64,77,93,4.54,overcast clouds
558,Tsiroanomandidy,MG,2022-05-22 18:45:54,-18.7667,46.0333,70.39,54,100,1.68,overcast clouds
559,Salekhard,RU,2022-05-22 18:45:55,66.53,66.6019,32.72,87,100,31.79,overcast clouds
560,Okakarara,NA,2022-05-22 18:45:55,-20.5833,17.4333,51.87,36,0,5.79,clear sky
561,Mariental,NA,2022-05-22 18:46:55,-24.6333,17.9667,58.08,46,8,9.26,clear sky
562,Nanortalik,GL,2022-05-22 18:46:56,60.1432,-45.2371,37.51,98,100,6.85,light rain
563,Anadyr,RU,2022-05-22 18:46:56,64.75,177.4833,45.1,65,0,6.71,clear sky
564,Kenora,CA,2022-05-22 18:46:57,49.8167,-94.4337,54.57,32,40,10.36,scattered clouds
565,Sept-Iles,CA,2022-05-22 18:46:17,50.2001,-66.3821,57.72,58,75,9.22,broken clouds
566,Alexandria,EG,2022-05-22 18:45:00,31.2156,29.9553,69.76,73,0,13.8,clear sky
567,Yelizovo,RU,2022-05-22 18:46:58,53.1873,158.3805,41.14,100,75,0.0,broken clouds
568,Tiruchchendur,IN,2022-05-22 18:46:58,8.4833,78.1167,81.82,75,13,11.43,few clouds
569,San Jose,US,2022-05-22 18:45:47,37.3394,-121.895,81.91,51,20,9.22,few clouds
570,Olga,RU,2022-05-22 18:46:59,43.7444,135.2892,46.74,98,5,7.72,clear sky
571,Talcahuano,CL,2022-05-22 18:46:59,-36.7167,-73.1167,55.08,94,100,18.41,fog
572,Nieuwpoort,BE,2022-05-22 18:47:00,51.1244,2.7735,67.32,72,75,4.61,broken clouds
573,Abu Dhabi,AE,2022-05-22 18:46:54,24.4667,54.3667,86.02,63,0,5.75,clear sky
574,Najran,SA,2022-05-22 18:47:00,17.4924,44.1277,84.85,11,0,4.23,clear sky
575,Sobolevo,RU,2022-05-22 18:47:01,54.4299,31.8996,42.96,70,12,5.73,few clouds
576,Namatanai,PG,2022-05-22 18:47:01,-3.6667,152.4333,79.05,72,67,9.4,broken clouds
577,Inhambane,MZ,2022-05-22 18:45:05,-23.865,35.3833,69.78,100,75,6.91,moderate rain
578,Tiznit,MA,2022-05-22 18:47:02,29.5833,-9.5,78.08,45,15,3.91,few clouds
579,Praia,CV,2022-05-22 18:47:03,14.9215,-23.5087,77.54,57,20,19.57,few clouds
580,Tarakan,ID,2022-05-22 18:47:03,3.3,117.6333,77.5,90,100,8.61,overcast clouds
581,Suffolk,US,2022-05-22 18:47:04,40.8668,-72.7996,90.9,77,0,11.5,clear sky
582,Husavik,IS,2022-05-22 18:47:04,66.0449,-17.3389,37.44,99,100,8.77,overcast clouds
583,Jacksonville,US,2022-05-22 18:47:05,30.3322,-81.6556,91.99,69,100,13.8,overcast clouds
584,Giddarbaha,IN,2022-05-22 18:47:05,30.2,74.6667,92.7,13,9,8.66,clear sky
585,Conde,BR,2022-05-22 18:47:06,-7.2597,-34.9075,80.06,83,75,13.8,light rain
586,Sibolga,ID,2022-05-22 18:47:07,1.7427,98.7792,76.8,88,100,3.42,overcast clouds
587,Srimushnam,IN,2022-05-22 18:47:07,11.4,79.4167,84.99,59,100,9.33,overcast clouds
588,Praia Da Vitoria,PT,2022-05-22 18:47:08,38.7333,-27.0667,66.45,100,75,5.26,light intensity drizzle
589,Morozovsk,RU,2022-05-22 18:47:08,48.3539,41.8261,56.55,89,79,9.98,broken clouds
590,Kintinku,TZ,2022-05-22 18:47:08,-5.8833,35.2333,75.25,48,99,8.43,overcast clouds
591,Corner Brook,CA,2022-05-22 18:47:09,48.9667,-57.9484,55.56,90,100,4.59,overcast clouds
592,Kontagora,NG,2022-05-22 18:47:09,10.3999,5.4695,84.61,53,100,4.27,light rain
593,Jalu,LY,2022-05-22 18:47:10,29.0331,21.5482,77.52,21,0,9.84,clear sky
594,Tam Ky,VN,2022-05-22 18:45:55,15.5667,108.4833,76.86,92,100,5.28,overcast clouds
595,Heinola,FI,2022-05-22 18:47:11,61.2056,26.0381,47.37,55,81,3.13,broken clouds
596,Sovetskiy,RU,2022-05-22 18:47:11,61.3614,63.5842,38.3,96,100,9.26,overcast clouds
597,Khani,GE,2022-05-22 18:47:11,41.9563,42.9566,56.77,59,99,6.29,light rain
598,San Cristobal,VE,2022-05-22 18:47:12,7.7669,-72.225,82.58,41,1,8.05,clear sky
599,Blagoyevo,RU,2022-05-22 18:47:12,63.3667,47.9167,31.21,94,100,11.92,light snow
600,Nantucket,US,2022-05-22 18:47:13,41.2835,-70.0995,75.31,77,0,12.66,clear sky
601,Poso,ID,2022-05-22 18:47:13,-1.3959,120.7524,76.17,86,100,4.09,overcast clouds
602,Nioro,GM,2022-05-22 18:47:14,13.35,-15.75,86.9,39,67,15.95,broken clouds
603,Antalaha,MG,2022-05-22 18:47:14,-14.9003,50.2788,71.92,84,25,7.23,scattered clouds
604,Barranca,PE,2022-05-22 18:47:15,-10.75,-77.7667,68.54,71,17,7.85,few clouds
605,Yuxia,CN,2022-05-22 18:47:15,34.0615,108.6291,66.81,55,3,7.29,clear sky
606,Pechenga,RU,2022-05-22 18:47:16,69.5259,31.1703,36.88,99,100,5.23,overcast clouds
607,Zavetnoye,RU,2022-05-22 18:47:16,47.1194,43.8903,54.81,88,100,11.18,overcast clouds
608,Monrovia,LR,2022-05-22 18:47:17,6.3005,-10.7969,77.52,86,100,9.48,light rain
609,Esil,KZ,2022-05-22 18:48:17,51.9556,66.4042,48.96,60,98,13.06,overcast clouds
610,Port Hedland,AU,2022-05-22 18:48:18,-20.3167,118.5667,78.85,94,100,5.75,overcast clouds
611,Trincomalee,LK,2022-05-22 18:48:18,8.5711,81.2335,81.93,78,88,22.75,overcast clouds
612,La Ronge,CA,2022-05-22 18:48:19,55.1001,-105.2842,62.85,15,75,12.66,broken clouds
613,Newport,GB,2022-05-22 18:48:19,51.5877,-2.9984,64.17,69,100,6.4,overcast clouds
614,Vieques,PR,2022-05-22 18:48:20,18.425,-65.8329,88.84,66,40,18.41,haze
615,Corinto,GR,2022-05-22 18:48:21,37.9407,22.9573,74.41,58,7,1.99,clear sky
616,Presidencia Roque Saenz Pena,AR,2022-05-22 18:48:21,-26.7852,-60.4388,75.2,37,0,5.66,clear sky
617,Marsa Matruh,EG,2022-05-22 18:48:22,31.3525,27.2453,68.2,77,0,11.5,clear sky
618,Ordzhonikidze,KZ,2022-05-22 18:48:22,52.4411,61.7408,47.08,70,100,13.04,overcast clouds
619,Dawei,MM,2022-05-22 18:48:23,14.0833,98.2,76.75,94,100,2.01,overcast clouds
620,Mancio Lima,BR,2022-05-22 18:48:23,-7.6142,-72.8958,87.87,58,75,4.61,broken clouds
621,Soe,ID,2022-05-22 18:48:24,-9.8607,124.284,64.56,94,35,4.07,scattered clouds
622,Killybegs,IE,2022-05-22 18:48:24,54.6333,-8.45,56.91,83,11,15.28,few clouds
623,Thibodaux,US,2022-05-22 18:48:25,29.7958,-90.8229,86.99,75,21,1.01,few clouds
624,Tevaitoa,PF,2022-05-22 18:48:26,-16.7833,-151.5,80.6,71,20,15.46,few clouds
625,Chimore,BO,2022-05-22 18:48:26,-16.9833,-65.1333,72.64,70,95,2.91,overcast clouds
626,Claudio,BR,2022-05-22 18:48:27,-20.4433,-44.7658,72.23,38,0,2.17,clear sky
627,Sumbawanga,TZ,2022-05-22 18:48:27,-7.9667,31.6167,58.35,82,91,2.15,overcast clouds
628,Canar,EC,2022-05-22 18:48:28,-2.55,-78.9333,64.44,78,94,1.16,light rain
629,Kutum,SD,2022-05-22 18:48:28,14.2,24.6667,81.59,16,66,9.73,broken clouds
630,Lewiston,US,2022-05-22 18:46:27,44.1003,-70.2148,89.71,65,94,10.36,overcast clouds
631,Vallenar,CL,2022-05-22 18:48:29,-28.5708,-70.7581,79.34,22,0,6.87,clear sky
632,Kaoma,ZM,2022-05-22 18:48:29,-14.7833,24.8,56.61,41,65,4.52,broken clouds
633,Bayeux,BR,2022-05-22 18:48:30,-7.125,-34.9322,81.23,83,75,13.8,broken clouds
634,San Juan,AR,2022-05-22 18:45:09,-31.5375,-68.5364,76.37,15,30,5.82,scattered clouds
635,Palmas,BR,2022-05-22 18:47:11,-10.2128,-48.3603,89.47,40,20,8.05,few clouds
636,Kloulklubed,PW,2022-05-22 18:48:31,7.0419,134.2556,83.68,75,100,7.96,overcast clouds
637,Lotofaga,WS,2022-05-22 18:48:31,-13.9764,-171.8578,71.38,73,64,18.88,broken clouds
638,Yumen,CN,2022-05-22 18:46:50,40.2833,97.2,64.94,23,18,13.51,few clouds
639,Carballo,ES,2022-05-22 18:48:32,43.213,-8.691,62.02,93,100,2.75,overcast clouds
640,Emba,KZ,2022-05-22 18:48:32,48.8264,58.1442,55.15,73,100,20.11,overcast clouds
641,Qasigiannguit,GL,2022-05-22 18:48:33,68.8193,-51.1922,35.85,99,100,3.76,light rain
642,Kathmandu,NP,2022-05-22 18:48:34,27.7167,85.3167,66.42,82,75,3.44,thunderstorm
643,Zhuhai,CN,2022-05-22 18:48:34,22.2769,113.5678,77.86,94,40,17.27,light intensity shower rain
644,Cap Malheureux,MU,2022-05-22 18:48:34,-19.9842,57.6142,73.47,75,6,5.99,clear sky
645,Tucuma,BR,2022-05-22 18:48:35,-0.1833,-50.05,80.8,86,14,4.56,few clouds
646,Fukue,JP,2022-05-22 18:48:35,32.6881,128.8419,68.14,78,100,6.87,overcast clouds
647,Portland,US,2022-05-22 18:45:53,45.5234,-122.6762,71.62,53,100,4.0,overcast clouds
648,Sao Jose Da Coroa Grande,BR,2022-05-22 18:48:36,-8.8978,-35.1478,79.72,78,6,15.43,clear sky
649,Asosa,ET,2022-05-22 18:48:37,10.0667,34.5333,63.09,90,100,3.78,moderate rain
650,San Policarpo,PH,2022-05-22 18:48:37,12.1791,125.5072,79.12,86,43,8.55,scattered clouds
651,Evans,US,2022-05-22 18:48:14,33.5337,-82.1307,88.9,55,75,8.99,broken clouds
652,Bousso,TD,2022-05-22 18:48:38,10.4795,16.7117,93.87,29,100,4.07,overcast clouds
653,Galesong,ID,2022-05-22 18:48:38,-5.3166,119.3661,75.22,81,48,4.14,scattered clouds
654,Port Macquarie,AU,2022-05-22 18:48:39,-31.4333,152.9167,55.89,85,100,3.89,light rain
655,Launceston,AU,2022-05-22 18:46:49,-41.45,147.1667,38.16,93,100,6.91,overcast clouds
656,Jurm,AF,2022-05-22 18:49:40,36.8648,70.8342,47.03,84,100,4.76,overcast clouds
657,Puerto Penasco,MX,2022-05-22 18:49:40,31.3167,-113.5333,74.91,73,0,8.99,clear sky
658,Zagora,MA,2022-05-22 18:49:41,30.3484,-5.8365,92.7,11,100,9.78,overcast clouds
659,Mana,GF,2022-05-22 18:49:41,5.6592,-53.7767,79.05,86,92,4.32,overcast clouds
660,Turkan,AZ,2022-05-22 18:49:42,40.3639,50.215,62.78,82,0,11.5,clear sky
661,Gold Coast,AU,2022-05-22 18:45:33,-28.0,153.4333,62.24,95,100,8.05,heavy intensity shower rain
662,Tsabong,BW,2022-05-22 18:49:42,-26.0217,22.401,58.14,59,7,5.7,clear sky
663,Jieshi,CN,2022-05-22 18:49:43,22.8134,115.8257,72.81,89,100,13.49,overcast clouds
664,Bilibino,RU,2022-05-22 18:47:59,68.0546,166.4372,43.16,70,79,3.89,broken clouds
665,Gamba,GA,2022-05-22 18:49:44,-2.65,10.0,75.69,74,76,6.73,broken clouds
666,Deputatskiy,RU,2022-05-22 18:49:44,69.3,139.9,27.28,94,84,3.36,broken clouds
667,Sarkand,KZ,2022-05-22 18:49:44,45.41,79.9186,53.83,84,100,6.67,overcast clouds
668,Porto Uniao,BR,2022-05-22 18:49:45,-26.2381,-51.0783,66.18,47,11,2.91,few clouds
669,Wanaka,NZ,2022-05-22 18:49:45,-44.7,169.15,38.03,80,4,3.06,clear sky
670,Tarauaca,BR,2022-05-22 18:49:46,-8.1614,-70.7656,79.63,75,96,1.72,overcast clouds
671,Sao Joao Da Barra,BR,2022-05-22 18:47:57,-21.6403,-41.0511,77.09,66,20,9.75,few clouds
672,Ndele,CF,2022-05-22 18:49:47,8.4109,20.6473,81.68,53,100,2.84,overcast clouds
673,Sioux Lookout,CA,2022-05-22 18:49:47,50.1001,-91.917,53.67,30,75,11.5,broken clouds
674,Moerai,PF,2022-05-22 18:49:47,-22.4333,-151.3333,78.19,70,21,8.84,few clouds
675,Kimbe,PG,2022-05-22 18:49:48,-5.5502,150.1429,75.49,93,37,3.69,scattered clouds
676,Allada,BJ,2022-05-22 18:49:49,6.6655,2.1514,81.36,79,100,5.06,overcast clouds
677,Pochutla,MX,2022-05-22 18:49:49,15.7432,-96.4661,92.82,39,0,10.54,clear sky
678,Finnsnes,NO,2022-05-22 18:49:50,69.2296,17.9811,54.21,96,100,1.95,overcast clouds
679,Asau,RO,2022-05-22 18:49:50,46.4333,26.4,58.28,74,96,0.96,overcast clouds
680,Rio Grande,BR,2022-05-22 18:49:51,-32.035,-52.0986,69.91,67,0,6.93,clear sky
681,Curumani,CO,2022-05-22 18:49:51,9.1999,-73.5427,97.38,37,0,2.71,clear sky
682,Emerald,AU,2022-05-22 18:49:51,-23.5333,148.1667,60.35,87,96,12.66,overcast clouds
683,Waldoboro,US,2022-05-22 18:49:52,44.0954,-69.3756,88.3,69,53,7.09,broken clouds
684,Calbuco,CL,2022-05-22 18:49:53,-41.768,-73.1273,51.01,68,7,10.47,light rain
685,Hovd,MN,2022-05-22 18:49:53,48.0056,91.6419,63.81,21,97,2.17,overcast clouds
686,Aras,ES,2022-05-22 18:49:54,42.5617,-2.356,75.61,38,40,24.16,light rain
687,Bahia Blanca,AR,2022-05-22 18:49:54,-38.7196,-62.2724,63.0,34,100,17.58,overcast clouds
688,Bantogon,PH,2022-05-22 18:49:55,6.5333,124.0333,78.1,79,100,3.33,overcast clouds
689,Doka,SD,2022-05-22 18:49:55,13.5167,35.7667,84.52,46,99,16.78,light rain
690,Vostok,RU,2022-05-22 18:49:56,46.4856,135.8833,40.19,95,88,2.86,overcast clouds
691,Itoman,JP,2022-05-22 18:49:56,26.1247,127.6694,75.22,81,75,9.22,broken clouds
692,Xambioa,BR,2022-05-22 18:49:57,-6.4111,-48.5364,80.73,84,10,2.39,clear sky
693,Kvitok,RU,2022-05-22 18:49:57,56.0724,98.4813,45.72,73,81,3.69,broken clouds
694,Sao Gabriel Da Cachoeira,BR,2022-05-22 18:49:58,-0.1303,-67.0892,80.4,83,40,2.3,scattered clouds
695,Thunder Bay,CA,2022-05-22 18:47:34,48.4001,-89.3168,49.98,43,75,5.75,broken clouds
696,Moquegua,PE,2022-05-22 18:49:58,-17.1956,-70.9353,75.67,20,17,8.28,few clouds
697,Ottawa,CA,2022-05-22 18:49:16,45.4112,-75.6981,57.63,88,100,14.97,light rain
698,Turan,VN,2022-05-22 18:49:59,16.0678,108.2208,82.38,89,40,1.14,scattered clouds
